year,location,habitat_type,value,scenario,run,performance_metric
1939,Big Chico Creek,NA,91,Baseline,fall,17 Flood Frequecy and Stage: Monthly Flow Differencial
1939,Butte Creek,NA,136,Baseline,fall,17 Flood Frequecy and Stage: Monthly Flow Differencial
1939,Calaveras River,NA,129,Baseline,fall,17 Flood Frequecy and Stage: Monthly Flow Differencial
1939,Clear Creek,NA,168,Baseline,fall,17 Flood Frequecy and Stage: Monthly Flow Differencial
1939,Cosumnes River,NA,243,Baseline,fall,17 Flood Frequecy and Stage: Monthly Flow Differencial
1939,Cottonwood Creek,NA,635,Baseline,fall,17 Flood Frequecy and Stage: Monthly Flow Differencial
1939,Cow Creek,NA,400,Baseline,fall,17 Flood Frequecy and Stage: Monthly Flow Differencial
1939,Deer Creek,NA,179,Baseline,fall,17 Flood Frequecy and Stage: Monthly Flow Differencial
1939,Elder Creek,NA,81,Baseline,fall,17 Flood Frequecy and Stage: Monthly Flow Differencial
1939,Feather River,NA,6704,Baseline,fall,17 Flood Frequecy and Stage: Monthly Flow Differencial
1939,Lower Sacramento River,NA,8260,Baseline,fall,17 Flood Frequecy and Stage: Monthly Flow Differencial
1939,Lower-mid Sacramento River,NA,3988.0482758620674,Baseline,fall,17 Flood Frequecy and Stage: Monthly Flow Differencial
1939,Merced River,NA,329,Baseline,fall,17 Flood Frequecy and Stage: Monthly Flow Differencial
1939,Mill Creek,NA,136,Baseline,fall,17 Flood Frequecy and Stage: Monthly Flow Differencial
1939,Mokelumne River,NA,70,Baseline,fall,17 Flood Frequecy and Stage: Monthly Flow Differencial
1939,Paynes Creek,NA,27,Baseline,fall,17 Flood Frequecy and Stage: Monthly Flow Differencial
1939,San Joaquin River,NA,769,Baseline,fall,17 Flood Frequecy and Stage: Monthly Flow Differencial
1939,Stanislaus River,NA,567,Baseline,fall,17 Flood Frequecy and Stage: Monthly Flow Differencial
1939,Stony Creek,NA,28,Baseline,fall,17 Flood Frequecy and Stage: Monthly Flow Differencial
1939,Thomes Creek,NA,245,Baseline,fall,17 Flood Frequecy and Stage: Monthly Flow Differencial
1939,Tuolumne River,NA,852,Baseline,fall,17 Flood Frequecy and Stage: Monthly Flow Differencial
1939,Upper Sacramento River,NA,4380,Baseline,fall,17 Flood Frequecy and Stage: Monthly Flow Differencial
1939,Upper-mid Sacramento River,NA,2840,Baseline,fall,17 Flood Frequecy and Stage: Monthly Flow Differencial
1939,Yuba River,NA,665,Baseline,fall,17 Flood Frequecy and Stage: Monthly Flow Differencial
1940,American River,NA,6933,Baseline,fall,17 Flood Frequecy and Stage: Monthly Flow Differencial
1940,Antelope Creek,NA,377,Baseline,fall,17 Flood Frequecy and Stage: Monthly Flow Differencial
1940,Battle Creek,NA,1034,Baseline,fall,17 Flood Frequecy and Stage: Monthly Flow Differencial
1940,Bear Creek,NA,373,Baseline,fall,17 Flood Frequecy and Stage: Monthly Flow Differencial
1940,Bear River,NA,1656,Baseline,fall,17 Flood Frequecy and Stage: Monthly Flow Differencial
1940,Big Chico Creek,NA,500,Baseline,fall,17 Flood Frequecy and Stage: Monthly Flow Differencial
1940,Butte Creek,NA,1260,Baseline,fall,17 Flood Frequecy and Stage: Monthly Flow Differencial
1940,Calaveras River,NA,676,Baseline,fall,17 Flood Frequecy and Stage: Monthly Flow Differencial
1940,Clear Creek,NA,174,Baseline,fall,17 Flood Frequecy and Stage: Monthly Flow Differencial
1940,Cosumnes River,NA,1226,Baseline,fall,17 Flood Frequecy and Stage: Monthly Flow Differencial
1940,Cottonwood Creek,NA,3508,Baseline,fall,17 Flood Frequecy and Stage: Monthly Flow Differencial
1940,Cow Creek,NA,3805,Baseline,fall,17 Flood Frequecy and Stage: Monthly Flow Differencial
1940,Deer Creek,NA,1105,Baseline,fall,17 Flood Frequecy and Stage: Monthly Flow Differencial
1940,Elder Creek,NA,335,Baseline,fall,17 Flood Frequecy and Stage: Monthly Flow Differencial
1940,Feather River,NA,13459,Baseline,fall,17 Flood Frequecy and Stage: Monthly Flow Differencial
1940,Lower Sacramento River,NA,40698,Baseline,fall,17 Flood Frequecy and Stage: Monthly Flow Differencial
1940,Lower-mid Sacramento River,NA,24117.820689655175,Baseline,fall,17 Flood Frequecy and Stage: Monthly Flow Differencial
1940,Merced River,NA,1374,Baseline,fall,17 Flood Frequecy and Stage: Monthly Flow Differencial
1940,Mill Creek,NA,519,Baseline,fall,17 Flood Frequecy and Stage: Monthly Flow Differencial
1940,Mokelumne River,NA,884,Baseline,fall,17 Flood Frequecy and Stage: Monthly Flow Differencial
1940,Paynes Creek,NA,373,Baseline,fall,17 Flood Frequecy and Stage: Monthly Flow Differencial
1940,San Joaquin River,NA,4861,Baseline,fall,17 Flood Frequecy and Stage: Monthly Flow Differencial
1940,Stanislaus River,NA,1353,Baseline,fall,17 Flood Frequecy and Stage: Monthly Flow Differencial
1940,Stony Creek,NA,3864,Baseline,fall,17 Flood Frequecy and Stage: Monthly Flow Differencial
1940,Thomes Creek,NA,879,Baseline,fall,17 Flood Frequecy and Stage: Monthly Flow Differencial
1940,Tuolumne River,NA,3303,Baseline,fall,17 Flood Frequecy and Stage: Monthly Flow Differencial
1940,Upper Sacramento River,NA,27408,Baseline,fall,17 Flood Frequecy and Stage: Monthly Flow Differencial
1940,Upper-mid Sacramento River,NA,37438,Baseline,fall,17 Flood Frequecy and Stage: Monthly Flow Differencial
1940,Yuba River,NA,4719,Baseline,fall,17 Flood Frequecy and Stage: Monthly Flow Differencial
1941,American River,NA,4412,Baseline,fall,17 Flood Frequecy and Stage: Monthly Flow Differencial
1941,Antelope Creek,NA,369,Baseline,fall,17 Flood Frequecy and Stage: Monthly Flow Differencial
1941,Battle Creek,NA,678,Baseline,fall,17 Flood Frequecy and Stage: Monthly Flow Differencial
1941,Bear Creek,NA,354,Baseline,fall,17 Flood Frequecy and Stage: Monthly Flow Differencial
1941,Bear River,NA,1343,Baseline,fall,17 Flood Frequecy and Stage: Monthly Flow Differencial
1941,Big Chico Creek,NA,474,Baseline,fall,17 Flood Frequecy and Stage: Monthly Flow Differencial
1941,Butte Creek,NA,971,Baseline,fall,17 Flood Frequecy and Stage: Monthly Flow Differencial
1941,Calaveras River,NA,619,Baseline,fall,17 Flood Frequecy and Stage: Monthly Flow Differencial
1941,Clear Creek,NA,180,Baseline,fall,17 Flood Frequecy and Stage: Monthly Flow Differencial
1941,Cosumnes River,NA,690,Baseline,fall,17 Flood Frequecy and Stage: Monthly Flow Differencial
1941,Cottonwood Creek,NA,2845,Baseline,fall,17 Flood Frequecy and Stage: Monthly Flow Differencial
1941,Cow Creek,NA,2853,Baseline,fall,17 Flood Frequecy and Stage: Monthly Flow Differencial
1941,Deer Creek,NA,831,Baseline,fall,17 Flood Frequecy and Stage: Monthly Flow Differencial
1941,Elder Creek,NA,278,Baseline,fall,17 Flood Frequecy and Stage: Monthly Flow Differencial
1941,Feather River,NA,10556,Baseline,fall,17 Flood Frequecy and Stage: Monthly Flow Differencial
1941,Lower Sacramento River,NA,31955,Baseline,fall,17 Flood Frequecy and Stage: Monthly Flow Differencial
1941,Lower-mid Sacramento River,NA,19851.965517241377,Baseline,fall,17 Flood Frequecy and Stage: Monthly Flow Differencial
1941,Merced River,NA,2557,Baseline,fall,17 Flood Frequecy and Stage: Monthly Flow Differencial
1941,Mill Creek,NA,712,Baseline,fall,17 Flood Frequecy and Stage: Monthly Flow Differencial
1941,Mokelumne River,NA,1394,Baseline,fall,17 Flood Frequecy and Stage: Monthly Flow Differencial
1941,Paynes Creek,NA,354,Baseline,fall,17 Flood Frequecy and Stage: Monthly Flow Differencial
1941,San Joaquin River,NA,8809,Baseline,fall,17 Flood Frequecy and Stage: Monthly Flow Differencial
1941,Stanislaus River,NA,1200,Baseline,fall,17 Flood Frequecy and Stage: Monthly Flow Differencial
1941,Stony Creek,NA,2919,Baseline,fall,17 Flood Frequecy and Stage: Monthly Flow Differencial
1941,Thomes Creek,NA,891,Baseline,fall,17 Flood Frequecy and Stage: Monthly Flow Differencial
1941,Tuolumne River,NA,2977,Baseline,fall,17 Flood Frequecy and Stage: Monthly Flow Differencial
1941,Upper Sacramento River,NA,21425,Baseline,fall,17 Flood Frequecy and Stage: Monthly Flow Differencial
1941,Upper-mid Sacramento River,NA,28670,Baseline,fall,17 Flood Frequecy and Stage: Monthly Flow Differencial
1941,Yuba River,NA,2933,Baseline,fall,17 Flood Frequecy and Stage: Monthly Flow Differencial
1942,American River,NA,8185,Baseline,fall,17 Flood Frequecy and Stage: Monthly Flow Differencial
1942,Antelope Creek,NA,551,Baseline,fall,17 Flood Frequecy and Stage: Monthly Flow Differencial
1942,Battle Creek,NA,775,Baseline,fall,17 Flood Frequecy and Stage: Monthly Flow Differencial
1942,Bear Creek,NA,469,Baseline,fall,17 Flood Frequecy and Stage: Monthly Flow Differencial
1942,Bear River,NA,1650,Baseline,fall,17 Flood Frequecy and Stage: Monthly Flow Differencial
1942,Big Chico Creek,NA,734,Baseline,fall,17 Flood Frequecy and Stage: Monthly Flow Differencial
1942,Butte Creek,NA,1270,Baseline,fall,17 Flood Frequecy and Stage: Monthly Flow Differencial
1942,Calaveras River,NA,714,Baseline,fall,17 Flood Frequecy and Stage: Monthly Flow Differencial
1942,Clear Creek,NA,180,Baseline,fall,17 Flood Frequecy and Stage: Monthly Flow Differencial
1942,Cosumnes River,NA,1400,Baseline,fall,17 Flood Frequecy and Stage: Monthly Flow Differencial
1942,Cottonwood Creek,NA,3780,Baseline,fall,17 Flood Frequecy and Stage: Monthly Flow Differencial
1942,Cow Creek,NA,3226,Baseline,fall,17 Flood Frequecy and Stage: Monthly Flow Differencial
1942,Deer Creek,NA,1055,Baseline,fall,17 Flood Frequecy and Stage: Monthly Flow Differencial
1942,Elder Creek,NA,247,Baseline,fall,17 Flood Frequecy and Stage: Monthly Flow Differencial
1942,Feather River,NA,14862,Baseline,fall,17 Flood Frequecy and Stage: Monthly Flow Differencial
1942,Lower Sacramento River,NA,46651,Baseline,fall,17 Flood Frequecy and Stage: Monthly Flow Differencial
1942,Lower-mid Sacramento River,NA,22197.420689655173,Baseline,fall,17 Flood Frequecy and Stage: Monthly Flow Differencial
1942,Merced River,NA,1639,Baseline,fall,17 Flood Frequecy and Stage: Monthly Flow Differencial
1942,Mill Creek,NA,584,Baseline,fall,17 Flood Frequecy and Stage: Monthly Flow Differencial
1942,Mokelumne River,NA,1318,Baseline,fall,17 Flood Frequecy and Stage: Monthly Flow Differencial
1942,Paynes Creek,NA,469,Baseline,fall,17 Flood Frequecy and Stage: Monthly Flow Differencial
1942,San Joaquin River,NA,3673,Baseline,fall,17 Flood Frequecy and Stage: Monthly Flow Differencial
1942,Stanislaus River,NA,1292,Baseline,fall,17 Flood Frequecy and Stage: Monthly Flow Differencial
1942,Stony Creek,NA,2800,Baseline,fall,17 Flood Frequecy and Stage: Monthly Flow Differencial
1942,Thomes Creek,NA,739,Baseline,fall,17 Flood Frequecy and Stage: Monthly Flow Differencial
1942,Tuolumne River,NA,2380,Baseline,fall,17 Flood Frequecy and Stage: Monthly Flow Differencial
1942,Upper Sacramento River,NA,22932,Baseline,fall,17 Flood Frequecy and Stage: Monthly Flow Differencial
1942,Upper-mid Sacramento River,NA,43084,Baseline,fall,17 Flood Frequecy and Stage: Monthly Flow Differencial
1942,Yuba River,NA,4519,Baseline,fall,17 Flood Frequecy and Stage: Monthly Flow Differencial
1943,American River,NA,5969,Baseline,fall,17 Flood Frequecy and Stage: Monthly Flow Differencial
1943,Antelope Creek,NA,351,Baseline,fall,17 Flood Frequecy and Stage: Monthly Flow Differencial
1943,Battle Creek,NA,603,Baseline,fall,17 Flood Frequecy and Stage: Monthly Flow Differencial
1943,Bear Creek,NA,266,Baseline,fall,17 Flood Frequecy and Stage: Monthly Flow Differencial
1943,Bear River,NA,1950,Baseline,fall,17 Flood Frequecy and Stage: Monthly Flow Differencial
1943,Big Chico Creek,NA,450,Baseline,fall,17 Flood Frequecy and Stage: Monthly Flow Differencial
1943,Butte Creek,NA,750,Baseline,fall,17 Flood Frequecy and Stage: Monthly Flow Differencial
1943,Calaveras River,NA,1549,Baseline,fall,17 Flood Frequecy and Stage: Monthly Flow Differencial
1943,Clear Creek,NA,180,Baseline,fall,17 Flood Frequecy and Stage: Monthly Flow Differencial
1943,Cosumnes River,NA,2980,Baseline,fall,17 Flood Frequecy and Stage: Monthly Flow Differencial
1943,Cottonwood Creek,NA,2053,Baseline,fall,17 Flood Frequecy and Stage: Monthly Flow Differencial
1943,Cow Creek,NA,3675,Baseline,fall,17 Flood Frequecy and Stage: Monthly Flow Differencial
1943,Deer Creek,NA,600,Baseline,fall,17 Flood Frequecy and Stage: Monthly Flow Differencial
1943,Elder Creek,NA,314,Baseline,fall,17 Flood Frequecy and Stage: Monthly Flow Differencial
1943,Feather River,NA,11846,Baseline,fall,17 Flood Frequecy and Stage: Monthly Flow Differencial
1943,Lower Sacramento River,NA,34177,Baseline,fall,17 Flood Frequecy and Stage: Monthly Flow Differencial
1943,Lower-mid Sacramento River,NA,16571.475862068968,Baseline,fall,17 Flood Frequecy and Stage: Monthly Flow Differencial
1943,Merced River,NA,1754,Baseline,fall,17 Flood Frequecy and Stage: Monthly Flow Differencial
1943,Mill Creek,NA,417,Baseline,fall,17 Flood Frequecy and Stage: Monthly Flow Differencial
1943,Mokelumne River,NA,983,Baseline,fall,17 Flood Frequecy and Stage: Monthly Flow Differencial
1943,Paynes Creek,NA,266,Baseline,fall,17 Flood Frequecy and Stage: Monthly Flow Differencial
1943,San Joaquin River,NA,8447,Baseline,fall,17 Flood Frequecy and Stage: Monthly Flow Differencial
1943,Stanislaus River,NA,2054,Baseline,fall,17 Flood Frequecy and Stage: Monthly Flow Differencial
1943,Stony Creek,NA,2257,Baseline,fall,17 Flood Frequecy and Stage: Monthly Flow Differencial
1943,Thomes Creek,NA,510,Baseline,fall,17 Flood Frequecy and Stage: Monthly Flow Differencial
1943,Tuolumne River,NA,3041,Baseline,fall,17 Flood Frequecy and Stage: Monthly Flow Differencial
1943,Upper Sacramento River,NA,7587,Baseline,fall,17 Flood Frequecy and Stage: Monthly Flow Differencial
1943,Upper-mid Sacramento River,NA,19093,Baseline,fall,17 Flood Frequecy and Stage: Monthly Flow Differencial
1943,Yuba River,NA,5128,Baseline,fall,17 Flood Frequecy and Stage: Monthly Flow Differencial
1944,American River,NA,1573,Baseline,fall,17 Flood Frequecy and Stage: Monthly Flow Differencial
1944,Antelope Creek,NA,99,Baseline,fall,17 Flood Frequecy and Stage: Monthly Flow Differencial
1944,Battle Creek,NA,135,Baseline,fall,17 Flood Frequecy and Stage: Monthly Flow Differencial
1944,Bear Creek,NA,68,Baseline,fall,17 Flood Frequecy and Stage: Monthly Flow Differencial
1944,Bear River,NA,364,Baseline,fall,17 Flood Frequecy and Stage: Monthly Flow Differencial
1944,Big Chico Creek,NA,140,Baseline,fall,17 Flood Frequecy and Stage: Monthly Flow Differencial
1944,Butte Creek,NA,517,Baseline,fall,17 Flood Frequecy and Stage: Monthly Flow Differencial
1944,Calaveras River,NA,275,Baseline,fall,17 Flood Frequecy and Stage: Monthly Flow Differencial
1944,Clear Creek,NA,168,Baseline,fall,17 Flood Frequecy and Stage: Monthly Flow Differencial
1944,Cosumnes River,NA,478,Baseline,fall,17 Flood Frequecy and Stage: Monthly Flow Differencial
1944,Cottonwood Creek,NA,468,Baseline,fall,17 Flood Frequecy and Stage: Monthly Flow Differencial
1944,Cow Creek,NA,726,Baseline,fall,17 Flood Frequecy and Stage: Monthly Flow Differencial
1944,Deer Creek,NA,160,Baseline,fall,17 Flood Frequecy and Stage: Monthly Flow Differencial
1944,Elder Creek,NA,48,Baseline,fall,17 Flood Frequecy and Stage: Monthly Flow Differencial
1944,Feather River,NA,7516,Baseline,fall,17 Flood Frequecy and Stage: Monthly Flow Differencial
1944,Lower Sacramento River,NA,12326,Baseline,fall,17 Flood Frequecy and Stage: Monthly Flow Differencial
1944,Lower-mid Sacramento River,NA,8018.772413793105,Baseline,fall,17 Flood Frequecy and Stage: Monthly Flow Differencial
1944,Merced River,NA,585,Baseline,fall,17 Flood Frequecy and Stage: Monthly Flow Differencial
1944,Mill Creek,NA,123,Baseline,fall,17 Flood Frequecy and Stage: Monthly Flow Differencial
1944,Mokelumne River,NA,558,Baseline,fall,17 Flood Frequecy and Stage: Monthly Flow Differencial
1944,Paynes Creek,NA,68,Baseline,fall,17 Flood Frequecy and Stage: Monthly Flow Differencial
1944,San Joaquin River,NA,1689,Baseline,fall,17 Flood Frequecy and Stage: Monthly Flow Differencial
1944,Stanislaus River,NA,1353,Baseline,fall,17 Flood Frequecy and Stage: Monthly Flow Differencial
1944,Stony Creek,NA,31,Baseline,fall,17 Flood Frequecy and Stage: Monthly Flow Differencial
1944,Thomes Creek,NA,154,Baseline,fall,17 Flood Frequecy and Stage: Monthly Flow Differencial
1944,Tuolumne River,NA,888,Baseline,fall,17 Flood Frequecy and Stage: Monthly Flow Differencial
1944,Upper Sacramento River,NA,4853,Baseline,fall,17 Flood Frequecy and Stage: Monthly Flow Differencial
1944,Upper-mid Sacramento River,NA,3049,Baseline,fall,17 Flood Frequecy and Stage: Monthly Flow Differencial
1944,Yuba River,NA,891,Baseline,fall,17 Flood Frequecy and Stage: Monthly Flow Differencial
1945,American River,NA,7775,Baseline,fall,17 Flood Frequecy and Stage: Monthly Flow Differencial
1945,Antelope Creek,NA,468,Baseline,fall,17 Flood Frequecy and Stage: Monthly Flow Differencial
1945,Battle Creek,NA,543,Baseline,fall,17 Flood Frequecy and Stage: Monthly Flow Differencial
1945,Bear Creek,NA,415,Baseline,fall,17 Flood Frequecy and Stage: Monthly Flow Differencial
1945,Bear River,NA,1607,Baseline,fall,17 Flood Frequecy and Stage: Monthly Flow Differencial
1945,Big Chico Creek,NA,534,Baseline,fall,17 Flood Frequecy and Stage: Monthly Flow Differencial
1945,Butte Creek,NA,914,Baseline,fall,17 Flood Frequecy and Stage: Monthly Flow Differencial
1945,Calaveras River,NA,770,Baseline,fall,17 Flood Frequecy and Stage: Monthly Flow Differencial
1945,Clear Creek,NA,180,Baseline,fall,17 Flood Frequecy and Stage: Monthly Flow Differencial
1945,Cosumnes River,NA,1850,Baseline,fall,17 Flood Frequecy and Stage: Monthly Flow Differencial
1945,Cottonwood Creek,NA,3103,Baseline,fall,17 Flood Frequecy and Stage: Monthly Flow Differencial
1945,Cow Creek,NA,3025,Baseline,fall,17 Flood Frequecy and Stage: Monthly Flow Differencial
1945,Deer Creek,NA,842,Baseline,fall,17 Flood Frequecy and Stage: Monthly Flow Differencial
1945,Elder Creek,NA,266,Baseline,fall,17 Flood Frequecy and Stage: Monthly Flow Differencial
1945,Feather River,NA,5918,Baseline,fall,17 Flood Frequecy and Stage: Monthly Flow Differencial
1945,Lower Sacramento River,NA,32776,Baseline,fall,17 Flood Frequecy and Stage: Monthly Flow Differencial
1945,Lower-mid Sacramento River,NA,17257.862068965518,Baseline,fall,17 Flood Frequecy and Stage: Monthly Flow Differencial
1945,Merced River,NA,2911,Baseline,fall,17 Flood Frequecy and Stage: Monthly Flow Differencial
1945,Mill Creek,NA,551,Baseline,fall,17 Flood Frequecy and Stage: Monthly Flow Differencial
1945,Mokelumne River,NA,1091,Baseline,fall,17 Flood Frequecy and Stage: Monthly Flow Differencial
1945,Paynes Creek,NA,415,Baseline,fall,17 Flood Frequecy and Stage: Monthly Flow Differencial
1945,San Joaquin River,NA,7420,Baseline,fall,17 Flood Frequecy and Stage: Monthly Flow Differencial
1945,Stanislaus River,NA,1353,Baseline,fall,17 Flood Frequecy and Stage: Monthly Flow Differencial
